,sentence no,sentence,word,tag
1600,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy","it,",OTHER
1601,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",and,OTHER
1602,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",none,OTHER
1603,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",are,OTHER
1604,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",OHKOed,OTHER
1605,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",by,OTHER
1606,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",Supersonic,B-MOVE
1607,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy","Skystrike,",I-MOVE
1608,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",leaving,OTHER
1609,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",Dragonite,B-POKEMON
1610,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",nearly,OTHER
1611,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",helpless,OTHER
1612,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",against,OTHER
1613,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",them,OTHER
1614,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",if,OTHER
1615,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",they,OTHER
1616,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",prioritize,OTHER
1617,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",staying,OTHER
1618,66,"Unaware: Most Unaware walls are capable of inflicting status on Dragonite or severely damaging it, and none are OHKOed by Supersonic Skystrike, leaving Dragonite nearly helpless against them if they prioritize staying healthy",healthy,OTHER
1619,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Healthy,OTHER
1620,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Revenge,OTHER
1621,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Killers:,OTHER
1622,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Without,OTHER
1623,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",enough,OTHER
1624,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",chip,OTHER
1625,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted","damage,",OTHER
1626,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Dragonite,B-POKEMON
1627,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",will,OTHER
1628,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",be,OTHER
1629,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",unable,OTHER
1630,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",to,OTHER
1631,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",KO,OTHER
1632,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",faster,OTHER
1633,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Pokemon,OTHER
1634,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",with,OTHER
1635,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Extreme,B-MOVE
1636,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted","Speed,",I-MOVE
1637,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",leaving,OTHER
1638,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",it,OTHER
1639,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",susceptible,OTHER
1640,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",to,OTHER
1641,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Pokemon,OTHER
1642,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",like,OTHER
1643,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Weavile,B-POKEMON
1644,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",and,OTHER
1645,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Protean,B-ABILITY
1646,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",Greninja,B-POKEMON
1647,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",depending,OTHER
1648,67,"Healthy Revenge Killers: Without enough chip damage, Dragonite will be unable to KO faster Pokemon with Extreme Speed, leaving it susceptible to Pokemon like Weavile and Protean Greninja depending on how much it's boosted",on,OTHER
